Weighted Random Sampling Comparison on 100000 Trials
---------------------------------------------
Difference is bigger than 1%p in the following indices: []
Elapsed time: Naive: 966.861792ms, Fenwick: 997.026459ms, Python: 28.707154989s

---------------------------------------------
Probability(%) of each element being selected:
Element	| Naive	| Fenw	| Pyth	| Diff(Max-Min)
2592	| 0.02	| 0.02	| 0.03	| 0.01
2593	| 0.24	| 0.28	| 0.27	| 0.04
2594	| 0.13	| 0.13	| 0.14	| 0.02
2595	| 0.16	| 0.17	| 0.16	| 0.01
2596	| 0.12	| 0.12	| 0.13	| 0.01
2597	| 0.24	| 0.21	| 0.23	| 0.03
2598	| 0.24	| 0.23	| 0.27	| 0.04
2599	| 0.06	| 0.05	| 0.05	| 0.01
2600	| 0.14	| 0.14	| 0.10	| 0.04
2601	| 0.23	| 0.24	| 0.25	| 0.03
2602	| 0.09	| 0.09	| 0.08	| 0.01
2603	| 0.05	| 0.04	| 0.04	| 0.01
2604	| 0.22	| 0.23	| 0.23	| 0.01
2605	| 0.18	| 0.14	| 0.18	| 0.04
2606	| 0.08	| 0.08	| 0.07	| 0.02
2607	| 0.24	| 0.25	| 0.25	| 0.02
2608	| 0.02	| 0.01	| 0.01	| 0.01
2609	| 0.19	| 0.17	| 0.20	| 0.03
2610	| 0.34	| 0.29	| 0.29	| 0.06
2611	| 0.30	| 0.35	| 0.33	| 0.05
2612	| 0.07	| 0.07	| 0.08	| 0.01
2613	| 0.04	| 0.06	| 0.06	| 0.02
2614	| 0.36	| 0.31	| 0.30	| 0.06
2615	| 0.26	| 0.26	| 0.24	| 0.02
2616	| 0.32	| 0.30	| 0.30	| 0.02
2617	| 0.21	| 0.20	| 0.20	| 0.01
2618	| 0.03	| 0.04	| 0.04	| 0.01
2619	| 0.24	| 0.25	| 0.24	| 0.01
2620	| 0.28	| 0.33	| 0.29	| 0.05
2621	| 0.24	| 0.21	| 0.24	| 0.04
2622	| 0.21	| 0.20	| 0.21	| 0.02
2623	| 0.25	| 0.26	| 0.27	| 0.02
2624	| 0.12	| 0.14	| 0.12	| 0.02
2625	| 0.18	| 0.17	| 0.19	| 0.02
2626	| 0.26	| 0.27	| 0.25	| 0.01
2627	| 0.03	| 0.04	| 0.04	| 0.01
2628	| 0.03	| 0.03	| 0.03	| 0.01
2629	| 0.09	| 0.10	| 0.10	| 0.01
2630	| 0.24	| 0.22	| 0.22	| 0.01
2631	| 0.14	| 0.13	| 0.15	| 0.02
2632	| 0.03	| 0.03	| 0.03	| 0.01
2633	| 0.33	| 0.30	| 0.26	| 0.07
2634	| 0.14	| 0.12	| 0.13	| 0.01
2635	| 0.26	| 0.27	| 0.30	| 0.04
2636	| 0.23	| 0.23	| 0.23	| 0.01
2637	| 0.14	| 0.16	| 0.14	| 0.02
2638	| 0.20	| 0.18	| 0.20	| 0.02
2639	| 0.02	| 0.03	| 0.02	| 0.02
2640	| 0.19	| 0.16	| 0.18	| 0.03
2641	| 0.27	| 0.28	| 0.24	| 0.05
2642	| 0.29	| 0.30	| 0.30	| 0.01
2643	| 0.19	| 0.20	| 0.21	| 0.02
2644	| 0.30	| 0.30	| 0.31	| 0.01
2645	| 0.08	| 0.08	| 0.09	| 0.01
2646	| 0.32	| 0.26	| 0.30	| 0.06
2647	| 0.27	| 0.28	| 0.28	| 0.01
2648	| 0.15	| 0.18	| 0.17	| 0.02
2649	| 0.15	| 0.18	| 0.16	| 0.03
2650	| 0.04	| 0.06	| 0.04	| 0.02
2651	| 0.04	| 0.07	| 0.06	| 0.02
2652	| 0.12	| 0.13	| 0.13	| 0.01
2653	| 0.16	| 0.16	| 0.17	| 0.01
2654	| 0.03	| 0.04	| 0.04	| 0.01
2655	| 0.18	| 0.19	| 0.17	| 0.02
2656	| 0.20	| 0.21	| 0.18	| 0.03
2657	| 0.16	| 0.14	| 0.15	| 0.02
2658	| 0.00	| 0.01	| 0.00	| 0.00
2659	| 0.16	| 0.18	| 0.17	| 0.02
2660	| 0.00	| 0.00	| 0.00	| 0.00
2661	| 0.06	| 0.04	| 0.05	| 0.01
2662	| 0.31	| 0.33	| 0.28	| 0.05
2663	| 0.25	| 0.26	| 0.24	| 0.01
2664	| 0.23	| 0.25	| 0.23	| 0.02
2665	| 0.17	| 0.22	| 0.18	| 0.05
2666	| 0.22	| 0.24	| 0.25	| 0.03
2667	| 0.08	| 0.11	| 0.09	| 0.03
2668	| 0.15	| 0.14	| 0.12	| 0.03
2669	| 0.19	| 0.20	| 0.19	| 0.01
2670	| 0.27	| 0.24	| 0.22	| 0.05
2671	| 0.27	| 0.28	| 0.28	| 0.02
2672	| 0.11	| 0.11	| 0.10	| 0.02
2673	| 0.10	| 0.10	| 0.09	| 0.02
2674	| 0.06	| 0.05	| 0.09	| 0.04
2675	| 0.32	| 0.36	| 0.32	| 0.04
2676	| 0.15	| 0.13	| 0.11	| 0.05
2677	| 0.10	| 0.10	| 0.09	| 0.01
2678	| 0.09	| 0.08	| 0.09	| 0.01
2679	| 0.00	| 0.00	| 0.00	| 0.00
2680	| 0.26	| 0.27	| 0.27	| 0.01
2681	| 0.20	| 0.19	| 0.17	| 0.02
2682	| 0.06	| 0.05	| 0.05	| 0.01
2683	| 0.20	| 0.19	| 0.19	| 0.01
2684	| 0.03	| 0.03	| 0.04	| 0.01
2685	| 0.16	| 0.17	| 0.18	| 0.02
2686	| 0.24	| 0.25	| 0.24	| 0.01
2687	| 0.07	| 0.06	| 0.07	| 0.01
2688	| 0.28	| 0.28	| 0.28	| 0.01
2689	| 0.21	| 0.19	| 0.21	| 0.02
2690	| 0.17	| 0.20	| 0.18	| 0.03
2691	| 0.16	| 0.17	| 0.17	| 0.01
2692	| 0.19	| 0.21	| 0.24	| 0.05
2693	| 0.13	| 0.12	| 0.10	| 0.02
2694	| 0.34	| 0.34	| 0.32	| 0.02
2695	| 0.17	| 0.17	| 0.17	| 0.00
2696	| 0.13	| 0.15	| 0.15	| 0.02
2697	| 0.05	| 0.05	| 0.07	| 0.02
2698	| 0.08	| 0.06	| 0.08	| 0.01
2699	| 0.34	| 0.33	| 0.34	| 0.02
2700	| 0.01	| 0.00	| 0.00	| 0.01
2701	| 0.21	| 0.19	| 0.21	| 0.01
2702	| 0.12	| 0.12	| 0.12	| 0.00
2703	| 0.17	| 0.16	| 0.15	| 0.01
2704	| 0.24	| 0.22	| 0.24	| 0.02
2705	| 0.14	| 0.15	| 0.14	| 0.00
2706	| 0.01	| 0.01	| 0.01	| 0.00
2707	| 0.28	| 0.29	| 0.31	| 0.03
2708	| 0.07	| 0.04	| 0.06	| 0.02
2709	| 0.18	| 0.16	| 0.19	| 0.03
2710	| 0.14	| 0.17	| 0.16	| 0.04
2711	| 0.01	| 0.01	| 0.01	| 0.00
2712	| 0.22	| 0.22	| 0.24	| 0.02
2713	| 0.30	| 0.26	| 0.30	| 0.04
2714	| 0.15	| 0.18	| 0.13	| 0.05
2715	| 0.32	| 0.32	| 0.35	| 0.03
2716	| 0.12	| 0.13	| 0.14	| 0.01
2717	| 0.22	| 0.23	| 0.21	| 0.02
2718	| 0.13	| 0.11	| 0.12	| 0.02
2719	| 0.13	| 0.15	| 0.17	| 0.04
2720	| 0.18	| 0.17	| 0.18	| 0.01
2721	| 0.33	| 0.32	| 0.31	| 0.02
2722	| 0.24	| 0.24	| 0.24	| 0.00
2723	| 0.21	| 0.24	| 0.25	| 0.04
2724	| 0.30	| 0.29	| 0.32	| 0.03
2725	| 0.14	| 0.12	| 0.13	| 0.02
2726	| 0.33	| 0.34	| 0.31	| 0.03
2727	| 0.14	| 0.18	| 0.16	| 0.04
2728	| 0.04	| 0.06	| 0.06	| 0.01
2729	| 0.08	| 0.09	| 0.07	| 0.02
2730	| 0.27	| 0.24	| 0.26	| 0.03
2731	| 0.29	| 0.30	| 0.27	| 0.03
2732	| 0.13	| 0.17	| 0.15	| 0.04
2733	| 0.10	| 0.09	| 0.10	| 0.01
2734	| 0.10	| 0.13	| 0.11	| 0.03
2735	| 0.10	| 0.09	| 0.10	| 0.01
2736	| 0.30	| 0.29	| 0.29	| 0.01
2737	| 0.04	| 0.04	| 0.05	| 0.01
2738	| 0.23	| 0.24	| 0.23	| 0.01
2739	| 0.27	| 0.25	| 0.32	| 0.07
2740	| 0.27	| 0.25	| 0.24	| 0.02
2741	| 0.17	| 0.17	| 0.14	| 0.03
2742	| 0.29	| 0.31	| 0.33	| 0.04
2743	| 0.29	| 0.31	| 0.30	| 0.02
2744	| 0.32	| 0.30	| 0.31	| 0.02
2745	| 0.19	| 0.18	| 0.18	| 0.01
2746	| 0.06	| 0.05	| 0.06	| 0.01
2747	| 0.09	| 0.07	| 0.09	| 0.02
2748	| 0.21	| 0.21	| 0.21	| 0.00
2749	| 0.22	| 0.26	| 0.23	| 0.04
2750	| 0.05	| 0.03	| 0.04	| 0.02
2751	| 0.16	| 0.16	| 0.15	| 0.01
2752	| 0.07	| 0.07	| 0.05	| 0.02
2753	| 0.36	| 0.33	| 0.30	| 0.06
2754	| 0.21	| 0.21	| 0.22	| 0.02
2755	| 0.21	| 0.20	| 0.22	| 0.02
2756	| 0.22	| 0.20	| 0.19	| 0.04
2757	| 0.06	| 0.04	| 0.05	| 0.01
2758	| 0.18	| 0.17	| 0.19	| 0.02
2759	| 0.17	| 0.13	| 0.16	| 0.04
2760	| 0.15	| 0.16	| 0.16	| 0.01
2761	| 0.24	| 0.25	| 0.25	| 0.01
2762	| 0.33	| 0.30	| 0.33	| 0.03
2763	| 0.29	| 0.33	| 0.29	| 0.04
2764	| 0.26	| 0.26	| 0.26	| 0.01
2765	| 0.07	| 0.07	| 0.06	| 0.01
2766	| 0.02	| 0.03	| 0.02	| 0.01
2767	| 0.24	| 0.23	| 0.24	| 0.01
2768	| 0.06	| 0.05	| 0.06	| 0.01
2769	| 0.09	| 0.09	| 0.10	| 0.01
2770	| 0.29	| 0.33	| 0.32	| 0.04
2771	| 0.17	| 0.18	| 0.19	| 0.02
2772	| 0.01	| 0.02	| 0.03	| 0.01
2773	| 0.31	| 0.29	| 0.32	| 0.02
2774	| 0.20	| 0.18	| 0.20	| 0.02
2775	| 0.11	| 0.13	| 0.14	| 0.03
2776	| 0.30	| 0.32	| 0.27	| 0.05
2777	| 0.27	| 0.28	| 0.29	| 0.01
2778	| 0.22	| 0.22	| 0.21	| 0.01
2779	| 0.03	| 0.03	| 0.03	| 0.01
2780	| 0.13	| 0.13	| 0.10	| 0.04
2781	| 0.33	| 0.35	| 0.34	| 0.01
2782	| 0.16	| 0.18	| 0.20	| 0.04
2783	| 0.21	| 0.22	| 0.21	| 0.01
2784	| 0.01	| 0.02	| 0.01	| 0.01
2785	| 0.35	| 0.32	| 0.32	| 0.03
2786	| 0.02	| 0.01	| 0.01	| 0.01
2787	| 0.18	| 0.20	| 0.20	| 0.03
2788	| 0.04	| 0.05	| 0.05	| 0.01
2789	| 0.08	| 0.06	| 0.07	| 0.02
2790	| 0.01	| 0.01	| 0.02	| 0.01
2791	| 0.22	| 0.24	| 0.25	| 0.03
2792	| 0.17	| 0.18	| 0.19	| 0.01
2793	| 0.29	| 0.25	| 0.26	| 0.04
2794	| 0.17	| 0.16	| 0.17	| 0.01
2795	| 0.06	| 0.06	| 0.06	| 0.01
2796	| 0.19	| 0.18	| 0.20	| 0.02
2797	| 0.04	| 0.04	| 0.05	| 0.02
2798	| 0.27	| 0.25	| 0.28	| 0.03
2799	| 0.20	| 0.25	| 0.22	| 0.04
2800	| 0.07	| 0.09	| 0.08	| 0.02
2801	| 0.12	| 0.10	| 0.13	| 0.03
2802	| 0.09	| 0.08	| 0.07	| 0.02
2803	| 0.15	| 0.14	| 0.17	| 0.03
2804	| 0.20	| 0.19	| 0.20	| 0.01
2805	| 0.13	| 0.13	| 0.13	| 0.01
2806	| 0.11	| 0.10	| 0.12	| 0.02
2807	| 0.31	| 0.32	| 0.30	| 0.02
2808	| 0.26	| 0.27	| 0.27	| 0.01
2809	| 0.10	| 0.09	| 0.08	| 0.02
2810	| 0.20	| 0.18	| 0.17	| 0.02
2811	| 0.15	| 0.17	| 0.15	| 0.02
2812	| 0.05	| 0.05	| 0.07	| 0.02
2813	| 0.22	| 0.24	| 0.24	| 0.02
2814	| 0.21	| 0.22	| 0.22	| 0.01
2815	| 0.17	| 0.14	| 0.14	| 0.03
2816	| 0.14	| 0.14	| 0.15	| 0.01
2817	| 0.01	| 0.01	| 0.01	| 0.00
2818	| 0.22	| 0.22	| 0.20	| 0.03
2819	| 0.12	| 0.14	| 0.11	| 0.02
2820	| 0.24	| 0.25	| 0.27	| 0.03
2821	| 0.19	| 0.20	| 0.19	| 0.01
2822	| 0.01	| 0.01	| 0.01	| 0.01
2823	| 0.06	| 0.08	| 0.06	| 0.03
2824	| 0.10	| 0.09	| 0.10	| 0.00
2825	| 0.07	| 0.08	| 0.07	| 0.01
2826	| 0.22	| 0.22	| 0.22	| 0.01
2827	| 0.21	| 0.22	| 0.20	| 0.03
2828	| 0.28	| 0.29	| 0.29	| 0.01
2829	| 0.29	| 0.28	| 0.27	| 0.02
2830	| 0.17	| 0.17	| 0.15	| 0.01
2831	| 0.11	| 0.10	| 0.09	| 0.02
2832	| 0.32	| 0.28	| 0.29	| 0.03
2833	| 0.34	| 0.33	| 0.34	| 0.02
2834	| 0.19	| 0.21	| 0.19	| 0.02
2835	| 0.08	| 0.08	| 0.07	| 0.01
2836	| 0.08	| 0.09	| 0.10	| 0.01
2837	| 0.03	| 0.03	| 0.04	| 0.01
2838	| 0.21	| 0.20	| 0.19	| 0.01
2839	| 0.21	| 0.20	| 0.19	| 0.02
2840	| 0.21	| 0.20	| 0.22	| 0.02
2841	| 0.20	| 0.19	| 0.18	| 0.02
2842	| 0.01	| 0.03	| 0.02	| 0.01
2843	| 0.06	| 0.06	| 0.04	| 0.01
2844	| 0.07	| 0.08	| 0.06	| 0.01
2845	| 0.15	| 0.13	| 0.14	| 0.01
2846	| 0.02	| 0.03	| 0.03	| 0.01
2847	| 0.07	| 0.06	| 0.05	| 0.02
2848	| 0.03	| 0.03	| 0.02	| 0.01
2849	| 0.21	| 0.22	| 0.22	| 0.02
2850	| 0.10	| 0.09	| 0.10	| 0.01
2851	| 0.01	| 0.01	| 0.01	| 0.01
2852	| 0.25	| 0.26	| 0.27	| 0.02
2853	| 0.16	| 0.17	| 0.16	| 0.01
2854	| 0.18	| 0.18	| 0.18	| 0.00
2855	| 0.23	| 0.23	| 0.23	| 0.00
2856	| 0.28	| 0.29	| 0.30	| 0.02
2857	| 0.10	| 0.11	| 0.14	| 0.04
2858	| 0.14	| 0.13	| 0.10	| 0.03
2859	| 0.31	| 0.32	| 0.31	| 0.01
2860	| 0.09	| 0.07	| 0.09	| 0.02
2861	| 0.33	| 0.32	| 0.31	| 0.02
2862	| 0.10	| 0.11	| 0.09	| 0.01
2863	| 0.10	| 0.10	| 0.11	| 0.01
2864	| 0.32	| 0.26	| 0.31	| 0.06
2865	| 0.16	| 0.17	| 0.15	| 0.02
2866	| 0.11	| 0.10	| 0.10	| 0.01
2867	| 0.33	| 0.28	| 0.32	| 0.05
2868	| 0.20	| 0.20	| 0.22	| 0.02
2869	| 0.11	| 0.13	| 0.10	| 0.03
2870	| 0.19	| 0.20	| 0.19	| 0.01
2871	| 0.02	| 0.02	| 0.01	| 0.00
2872	| 0.07	| 0.07	| 0.07	| 0.00
2873	| 0.05	| 0.04	| 0.05	| 0.01
2874	| 0.26	| 0.25	| 0.29	| 0.04
2875	| 0.03	| 0.04	| 0.03	| 0.01
2876	| 0.16	| 0.16	| 0.18	| 0.02
2877	| 0.12	| 0.14	| 0.12	| 0.02
2878	| 0.03	| 0.03	| 0.03	| 0.01
2879	| 0.14	| 0.14	| 0.14	| 0.00
2880	| 0.15	| 0.15	| 0.15	| 0.01
2881	| 0.17	| 0.17	| 0.16	| 0.01
2882	| 0.12	| 0.13	| 0.10	| 0.03
2883	| 0.04	| 0.04	| 0.07	| 0.03
2884	| 0.06	| 0.07	| 0.08	| 0.02
2885	| 0.28	| 0.28	| 0.30	| 0.02
2886	| 0.30	| 0.31	| 0.30	| 0.01
2887	| 0.21	| 0.22	| 0.21	| 0.02
2888	| 0.18	| 0.17	| 0.21	| 0.04
2889	| 0.15	| 0.17	| 0.18	| 0.02
2890	| 0.36	| 0.34	| 0.30	| 0.06
2891	| 0.22	| 0.25	| 0.22	| 0.03
2892	| 0.05	| 0.07	| 0.05	| 0.02
2893	| 0.08	| 0.10	| 0.08	| 0.02
2894	| 0.10	| 0.09	| 0.09	| 0.01
2895	| 0.09	| 0.09	| 0.09	| 0.00
2896	| 0.24	| 0.23	| 0.20	| 0.04
2897	| 0.04	| 0.04	| 0.06	| 0.01
2898	| 0.08	| 0.10	| 0.10	| 0.02
2899	| 0.05	| 0.04	| 0.04	| 0.01
2900	| 0.28	| 0.30	| 0.24	| 0.05
2901	| 0.04	| 0.05	| 0.06	| 0.01
2902	| 0.31	| 0.32	| 0.30	| 0.02
2903	| 0.24	| 0.24	| 0.24	| 0.01
2904	| 0.30	| 0.30	| 0.32	| 0.03
2905	| 0.04	| 0.02	| 0.02	| 0.02
2906	| 0.20	| 0.22	| 0.24	| 0.04
2907	| 0.07	| 0.08	| 0.08	| 0.01
2908	| 0.05	| 0.05	| 0.05	| 0.00
2909	| 0.35	| 0.33	| 0.31	| 0.04
2910	| 0.02	| 0.03	| 0.02	| 0.01
2911	| 0.09	| 0.09	| 0.10	| 0.01
2912	| 0.06	| 0.06	| 0.06	| 0.00
2913	| 0.09	| 0.07	| 0.07	| 0.02
2914	| 0.16	| 0.19	| 0.16	| 0.03
2915	| 0.18	| 0.22	| 0.24	| 0.06
2916	| 0.06	| 0.06	| 0.05	| 0.01
2917	| 0.29	| 0.33	| 0.27	| 0.05
2918	| 0.23	| 0.24	| 0.24	| 0.02
2919	| 0.22	| 0.22	| 0.24	| 0.02
2920	| 0.01	| 0.00	| 0.00	| 0.01
2921	| 0.24	| 0.22	| 0.22	| 0.02
2922	| 0.08	| 0.09	| 0.08	| 0.01
2923	| 0.07	| 0.07	| 0.10	| 0.03
2924	| 0.13	| 0.12	| 0.14	| 0.01
2925	| 0.06	| 0.06	| 0.05	| 0.01
2926	| 0.12	| 0.11	| 0.10	| 0.01
2927	| 0.20	| 0.20	| 0.19	| 0.02
2928	| 0.16	| 0.15	| 0.15	| 0.02
2929	| 0.05	| 0.04	| 0.05	| 0.01
2930	| 0.10	| 0.08	| 0.08	| 0.02
2931	| 0.29	| 0.28	| 0.29	| 0.01
2932	| 0.20	| 0.21	| 0.20	| 0.01
2933	| 0.07	| 0.07	| 0.08	| 0.01
2934	| 0.10	| 0.13	| 0.12	| 0.03
2935	| 0.25	| 0.23	| 0.27	| 0.04
2936	| 0.29	| 0.28	| 0.28	| 0.01
2937	| 0.03	| 0.02	| 0.02	| 0.01
2938	| 0.26	| 0.26	| 0.28	| 0.03
2939	| 0.26	| 0.23	| 0.24	| 0.02
2940	| 0.21	| 0.21	| 0.22	| 0.01
2941	| 0.17	| 0.18	| 0.17	| 0.01
2942	| 0.00	| 0.00	| 0.00	| 0.00
2943	| 0.27	| 0.36	| 0.28	| 0.08
2944	| 0.23	| 0.25	| 0.25	| 0.02
2945	| 0.22	| 0.26	| 0.23	| 0.04
2946	| 0.26	| 0.24	| 0.26	| 0.03
2947	| 0.05	| 0.06	| 0.05	| 0.01
2948	| 0.10	| 0.10	| 0.13	| 0.03
2949	| 0.05	| 0.04	| 0.04	| 0.01
2950	| 0.24	| 0.21	| 0.23	| 0.03
2951	| 0.34	| 0.29	| 0.31	| 0.04
2952	| 0.29	| 0.29	| 0.31	| 0.02
2953	| 0.18	| 0.19	| 0.21	| 0.02
2954	| 0.19	| 0.22	| 0.20	| 0.03
2955	| 0.14	| 0.16	| 0.14	| 0.02
2956	| 0.29	| 0.29	| 0.27	| 0.02
2957	| 0.34	| 0.33	| 0.31	| 0.03
2958	| 0.26	| 0.24	| 0.25	| 0.02
2959	| 0.17	| 0.17	| 0.15	| 0.03
2960	| 0.11	| 0.09	| 0.12	| 0.03
2961	| 0.30	| 0.27	| 0.30	| 0.03
2962	| 0.26	| 0.29	| 0.27	| 0.04
2963	| 0.19	| 0.21	| 0.21	| 0.02
2964	| 0.14	| 0.14	| 0.15	| 0.01
2965	| 0.32	| 0.33	| 0.32	| 0.01
2966	| 0.26	| 0.25	| 0.27	| 0.03
2967	| 0.28	| 0.28	| 0.27	| 0.01
2968	| 0.01	| 0.01	| 0.01	| 0.00
2969	| 0.26	| 0.30	| 0.28	| 0.04
2970	| 0.03	| 0.04	| 0.04	| 0.01
2971	| 0.17	| 0.15	| 0.17	| 0.02
2972	| 0.01	| 0.00	| 0.01	| 0.01
2973	| 0.21	| 0.21	| 0.19	| 0.02
2974	| 0.07	| 0.06	| 0.06	| 0.01
2975	| 0.07	| 0.08	| 0.08	| 0.01
2976	| 0.29	| 0.28	| 0.32	| 0.04
2977	| 0.14	| 0.17	| 0.17	| 0.03
2978	| 0.08	| 0.08	| 0.08	| 0.01
2979	| 0.22	| 0.22	| 0.23	| 0.01
2980	| 0.20	| 0.21	| 0.18	| 0.03
2981	| 0.03	| 0.03	| 0.04	| 0.01
2982	| 0.09	| 0.10	| 0.12	| 0.03
2983	| 0.33	| 0.34	| 0.32	| 0.02
2984	| 0.03	| 0.03	| 0.03	| 0.00
2985	| 0.12	| 0.11	| 0.13	| 0.02
2986	| 0.20	| 0.19	| 0.22	| 0.03
2987	| 0.30	| 0.27	| 0.28	| 0.04
2988	| 0.17	| 0.17	| 0.16	| 0.02
2989	| 0.22	| 0.19	| 0.21	| 0.02
2990	| 0.20	| 0.20	| 0.23	| 0.03
2991	| 0.07	| 0.07	| 0.05	| 0.01
2992	| 0.15	| 0.16	| 0.15	| 0.01
2993	| 0.04	| 0.06	| 0.05	| 0.02
2994	| 0.05	| 0.05	| 0.05	| 0.00
2995	| 0.28	| 0.31	| 0.30	| 0.02
2996	| 0.06	| 0.05	| 0.06	| 0.01
2997	| 0.14	| 0.14	| 0.14	| 0.00
2998	| 0.05	| 0.06	| 0.05	| 0.01
2999	| 0.08	| 0.09	| 0.10	| 0.02
